2.986635338545138782e-02 2.986635338545138782e-02 7.528950977065293593e+00 3.589319360460907493e+00
3.054481945679450930e-02 3.054481945679450930e-02 6.974470752490450565e+00 3.334637873391963936e+00
3.122328552813763425e-02 3.122328552813763425e-02 6.446201513400603211e+00 3.089603514287114105e+00
3.190175159948076267e-02 3.190175159948076267e-02 5.944123882809164705e+00 2.854583314777687342e+00
3.258021767082388415e-02 3.258021767082388415e-02 5.468145683656522316e+00 2.629891324539535002e+00
3.325868374216700563e-02 3.325868374216700563e-02 5.018106044307834246e+00 2.415788162975141429e+00
3.393714981351012711e-02 3.393714981351012711e-02 4.593779625017853974e+00 2.212481145155102968e+00
3.461561588485325552e-02 3.461561588485325552e-02 4.194880825424283977e+00 2.020124882633727470e+00
3.529408195619637700e-02 3.529408195619637700e-02 3.821067859225406593e+00 1.838822264725105349e+00
3.597254802753949848e-02 3.597254802753949848e-02 3.471946610916539111e+00 1.668625737426501221e+00
3.665101409888261996e-02 3.665101409888261996e-02 3.147074218736176210e+00 1.509538812751642034e+00
3.732948017022574144e-02 3.732948017022574144e-02 2.845962355467696714e+00 1.361517758108583775e+00
3.800794624156886986e-02 3.800794624156886986e-02 2.568080203180189258e+00 1.224473431571035054e+00
3.868641231291200522e-02 3.868641231291200522e-02 2.312857138443690896e+00 1.098273242955465800e+00
3.936487838425512670e-02 3.936487838425512670e-02 2.079685160017102685e+00 9.827432313165650468e-01
4.004334445559824818e-02 4.004334445559824818e-02 1.867921102027103153e+00 8.776702566802732086e-01
4.072181052694136966e-02 4.072181052694136966e-02 1.676888681845071671e+00 7.828043072510674216e-01
4.140027659828449114e-02 4.140027659828449114e-02 1.505880434145081770e+00 6.978609235472974515e-01
4.207874266962761262e-02 4.207874266962761262e-02 1.354159581590038908e+00 6.225237385473703089e-01
4.275720874097073410e-02 4.275720874097073410e-02 1.220961888903253412e+00 5.564471287175383196e-01
4.343567481231386945e-02 4.343567481231386945e-02 1.105497541812198614e+00 4.992589657301924611e-01
4.411414088365699093e-02 4.411414088365699093e-02 1.006953085934915837e+00 4.505634534217285991e-01
4.479260695500011241e-02 4.479260695500011241e-02 9.244934540681480906e-01 4.099440299160330703e-01
4.547107302634323389e-02 4.547107302634323389e-02 8.572641037351799165e-01 3.769663112142560557e-01
4.614953909768635537e-02 4.614953909768635537e-02 8.043932808187361783e-01 3.511810503377123527e-01
4.682800516902947685e-02 4.682800516902947685e-02 7.649944196687717968e-01 3.321270853396380285e-01
4.750647124037259833e-02 4.750647124037259833e-02 7.381686853674945814e-01 3.193342501466002181e-01
4.818493731171572675e-02 4.818493731171572675e-02 7.230076597432949503e-01 3.123262240217452579e-01
4.886340338305885517e-02 4.886340338305885517e-02 7.185961691343052404e-01 3.106232981708159091e-01
4.954186945440197665e-02 4.954186945440197665e-02 7.240152486461666204e-01 3.137450412998315508e-01
5.022033552574509813e-02 5.022033552574509813e-02 7.383452345366103842e-01 3.212128494319822503e-01
5.089880159708821961e-02 5.089880159708821961e-02 7.606689732734912557e-01 3.325523687117247218e-01
5.157726766843134109e-02 5.157726766843134109e-02 7.900751326497434945e-01 3.472957830255888889e-01
5.225573373977446950e-02 5.225573373977446950e-02 8.256615970660290404e-01 3.649839608944626113e-01
5.293419981111759098e-02 5.293419981111759098e-02 8.665389257573749004e-01 3.851684581744106994e-01
5.361266588246072634e-02 5.361266588246072634e-02 9.118338494154751839e-01 4.074133746335635853e-01
5.429113195380384782e-02 5.429113195380384782e-02 9.606927774902640493e-01 4.312970635190109814e-01
5.496959802514696236e-02 5.496959802514696236e-02 1.012285285603712781e+00 4.564136938925298370e-01
5.564806409649008384e-02 5.564806409649008384e-02 1.065807550132457093e+00 4.823746659157183703e-01
5.632653016783320532e-02 5.632653016783320532e-02 1.120485695274900939e+00 5.088098795315514344e-01
5.700499623917633374e-02 5.700499623917633374e-02 1.175579016941197485e+00 5.353688572308954452e-01
5.768346231051945522e-02 5.768346231051945522e-02 1.230383047670810415e+00 5.617217218889576369e-01
5.836192838186258364e-02 5.836192838186258364e-02 1.284232427524589326e+00 5.875600310546168492e-01
5.904039445320570512e-02 5.904039445320570512e-02 1.336503547508523626e+00 6.125974695916038826e-01
5.971886052454882660e-02 5.971886052454882660e-02 1.386616934509789845e+00 6.365704031894486858e-01
6.039732659589194808e-02 6.039732659589194808e-02 1.434039349839505650e+00 6.592382959309748269e-01
6.107579266723506956e-02 6.107579266723506956e-02 1.478285577190032729e+00 6.803839957832270580e-01
6.175425873857819797e-02 6.175425873857819797e-02 1.518919879948170237e+00 6.998138924921510906e-01
6.243272480992131945e-02 6.243272480992131945e-02 1.555557112240540940e+00 7.173579528671889527e-01
6.311119088126444787e-02 6.311119088126444787e-02 1.587863472672151000e+00 7.328696387930091483e-01
6.378965695260756241e-02 6.378965695260756241e-02 1.615556894329921445e+00 7.462257134806049574e-01
6.446812302395069083e-02 6.446812302395069083e-02 1.638407069158798413e+00 7.573259414692389280e-01
6.514658909529380537e-02 6.514658909529380537e-02 1.656235109203627154e+00 7.660926877372421506e-01
6.582505516663693379e-02 6.582505516663693379e-02 1.668912851373158146e+00 7.724704210049168074e-01
6.650352123798006221e-02 6.650352123798006221e-02 1.676361816296944474e+00 7.764251259734018529e-01
6.718198730932319063e-02 6.718198730932319063e-02 1.678551835482363197e+00 7.779436288940553279e-01
6.786045338066630517e-02 6.786045338066630517e-02 1.675499364312534878e+00 7.770328405552660023e-01
6.853891945200943359e-02 6.853891945200943359e-02 1.667265501457749100e+00 7.737189205632660771e-01

-1.314445030586484323e-04 2.873001281139025281e-03 1.894990063817544840e+06 1.894917544952808646e+06
5.470215682844756493e-04 3.551467352482149363e-03 7.853225225707596401e+05 7.851729173285061261e+05
1.225487639627599297e-03 4.229933423825273445e-03 1.870323428170224724e+04 1.845114151765252609e+04
1.903953710970722945e-03 4.908399495168396659e-03 6.058158179330806661e+02 2.275539393854371895e+02
2.582419782313847244e-03 5.586865566511520741e-03 8.104535989192353327e+02 2.825212638216435721e+02
3.260885853656970458e-03 6.265331637854643955e-03 1.061246481948241126e+03 3.807497001206234017e+02
3.939351925000093672e-03 6.943797709197767169e-03 7.627703003552089740e+02 3.510004411903380515e+02
4.617817996343218621e-03 7.622263780540892118e-03 6.641074011832247379e+02 3.385022884241150791e+02
5.296284067686341836e-03 8.300729851884016200e-03 5.932087817310869013e+02 9.952105554008913657e+01
5.974750139029465050e-03 8.979195923227139414e-03 5.342302454102142519e+02 1.024371297088716375e+02
6.653216210372589132e-03 9.657661994570262629e-03 3.182490029068424633e+02 1.043375964605292552e+02
7.331682281715712346e-03 1.033612806591338584e-02 3.079030816030975757e+02 1.053413069809317477e+02
8.010148353058835560e-03 1.101459413725650906e-02 2.981535783608267138e+02 1.055820845877225480e+02
8.688614424401958775e-03 1.169306020859963227e-02 2.887392866201733455e+02 1.051867473002776734e+02
9.367080495745083724e-03 1.237152627994275722e-02 2.795186894050438013e+02 1.042677636430011603e+02
1.004554656708820867e-02 1.304999235128588217e-02 2.704147006601812109e+02 1.029215567743867012e+02
1.072401263843133189e-02 1.372845842262900538e-02 2.613867197416735735e+02 1.012291418559337330e+02
1.140247870977445510e-02 1.440692449397212860e-02 2.524155034518360026e+02 9.925769123994351162e+01
1.208094478111757832e-02 1.508539056531525181e-02 2.434945534224758035e+02 9.706238909407026938e+01
1.275941085246070500e-02 1.576385663665837850e-02 2.346250299497229150e+02 9.468828041577033616e+01
1.343787692380382821e-02 1.644232270800150345e-02 2.258126717640161019e+02 9.217198294469631037e+01
1.411634299514695143e-02 1.712078877934462492e-02 2.170659017676498195e+02 8.954321073148415167e+01
1.479480906649007638e-02 1.779925485068774987e-02 2.083946541801425667e+02 8.682609756928975742e+01
1.547327513783319786e-02 1.847772092203087135e-02 1.998096486391091275e+02 8.404032730461221945e+01
1.615174120917632281e-02 1.915618699337399630e-02 1.913219433759959713e+02 8.120208627618812613e+01
1.683020728051944429e-02 1.983465306471711778e-02 1.829426619446024915e+02 7.832485598340825561e+01
1.750867335186256576e-02 2.051311913606023926e-02 1.746828259219807080e+02 7.542006429126337252e+01
1.818713942320569765e-02 2.119158520740337115e-02 1.665532499507049806e+02 7.249761249878930869e+01
1.886560549454881913e-02 2.187005127874649263e-02 1.585644710939082813e+02 6.956629419162115369e+01
1.954407156589194061e-02 2.254851735008961411e-02 1.507266949233754474e+02 6.663412035518545906e+01
2.022253763723506556e-02 2.322698342143273906e-02 1.430497478830972966e+02 6.370856390952181414e+01
2.090100370857819051e-02 2.390544949277586401e-02 1.355430303651921520e+02 6.079673569155929869e+01
2.157946977992131199e-02 2.458391556411898549e-02 1.282154682677712003e+02 5.790550293817001659e+01
2.225793585126443694e-02 2.526238163546211044e-02 1.210754630059200281e+02 5.504156046686631498e+01
2.293640192260756189e-02 2.594084770680523538e-02 1.141308412943349282e+02 5.221146394895152554e+01
2.361486799395068337e-02 2.661931377814835686e-02 1.073888067387172498e+02 4.942163387723266510e+01
2.429333406529380485e-02 2.729777984949147834e-02 1.008558954917499904e+02 4.667833799636851921e+01
2.497180013663692980e-02 2.797624592083460329e-02 9.453793810757936456e+01 4.398765907967690225e+01
2.565026620798005821e-02 2.865471199217773171e-02 8.844002935139575072e+01 4.135545399022005597e+01
2.632873227932317969e-02 2.933317806352085319e-02 8.256650720036380164e+01 3.878730897877537132e+01
2.700719835066630464e-02 3.001164413486397814e-02 7.692094168010898159e+01 3.628849517130822022e+01
2.768566442200942612e-02 3.069011020620709962e-02 7.150613359004481140e+01 3.386392722204335115e+01
2.836413049335255107e-02 3.136857627755022804e-02 6.632412263116312090e+01 3.151812719186520795e+01
2.904259656469567255e-02 3.204704234889334952e-02 6.137620400206925808e+01 2.925519489117409577e+01
2.972106263603879750e-02 3.272550842023647100e-02 5.666295219493466817e+01 2.707878522790833742e+01
3.039952870738192592e-02 3.340397449157959942e-02 5.218425051064957643e+01 2.499209254143431380e+01
3.107799477872504740e-02 3.408244056292272089e-02 4.793932472507322018e+01 2.299784148990532984e+01
3.175646085006816888e-02 3.476090663426584237e-02 4.392677935929295785e+01 2.109828378577174135e+01
3.243492692141129036e-02 3.543937270560896385e-02 4.014463512119067445e+01 1.929519992946828211e+01
3.311339299275441878e-02 3.611783877695209227e-02 3.659036627128011787e+01 1.758990505501582291e+01
3.379185906409754026e-02 3.679630484829521375e-02 3.326093689823460409e+01 1.598325804898849078e+01
3.447032513544066173e-02 3.747477091963833523e-02 3.015283534524146347e+01 1.447567321028324017e+01
3.514879120678378321e-02 3.815323699098145671e-02 2.726210628877150555e+01 1.306713385879808342e+01
3.582725727812690469e-02 3.883170306232457819e-02 2.458438021566090370e+01 1.175720745269678424e+01
3.650572334947003311e-02 3.951016913366770661e-02 2.211490026117516194e+01 1.054506191912397561e+01
3.718418942081316847e-02 4.018863520501084197e-02 1.984854655172145854e+01 9.429483028846975756e+00
3.786265549215628995e-02 4.086710127635396345e-02 1.777985833222185619e+01 8.408892740675344868e+00
3.854112156349941143e-02 4.154556734769708493e-02 1.590305425480205415e+01 7.481368505561326820e+00
3.921958763484253291e-02 4.222403341904020641e-02 1.421205125904365296e+01 6.644663550484220416e+00
3.989805370618565439e-02 4.290249949038332788e-02 1.270048249288304376e+01 5.896228163855412596e+00
4.057651977752877587e-02 4.358096556172644936e-02 1.136171471276772493e+01 5.233231982740757182e+00
4.125498584887189735e-02 4.425943163306957084e-02 1.018886556787418485e+01 4.652587244359623675e+00
4.193345192021503270e-02 4.493789770441270620e-02 9.174821125648685793e+00 4.150972918903924835e+00
4.261191799155815418e-02 4.561636377575582768e-02 8.312253938601957159e+00 3.724859593538896174e+00
4.329038406290127566e-02 4.629482984709894916e-02 7.593641893611806637e+00 3.370534935905483920e+00
4.396885013424439714e-02 4.697329591844207064e-02 7.011288026810389873e+00 3.084129532758502545e+00
4.464731620558751862e-02 4.765176198978519212e-02 6.557341434353256560e+00 2.861642879204995271e+00
4.532578227693064010e-02 4.833022806112831360e-02 6.223819362199009220e+00 2.698969286630022779e+00
4.600424834827376158e-02 4.900869413247143508e-02 6.002630517547768108e+00 2.591923482567577874e+00
4.668271441961689000e-02 4.968716020381456350e-02 5.885599609729371906e+00 2.536265691444746118e+00
4.736118049096001842e-02 5.036562627515769192e-02 5.864493097974884606e+00 2.527726008730466489e+00
4.803964656230313990e-02 5.104409234650081340e-02 5.931046096097608356e+00 2.562027909547316185e+00
4.871811263364626138e-02 5.172255841784393487e-02 6.076990357908571561e+00 2.634910763169956649e+00
4.939657870498938286e-02 5.240102448918705635e-02 6.294083241076986468e+00 2.742151254469737509e+00
5.007504477633250434e-02 5.307949056053017783e-02 6.574137520185591832e+00 2.879583640151116786e+00
5.075351084767563276e-02 5.375795663187330625e-02 6.909051891598081419e+00 3.043118790169603294e+00
5.143197691901875424e-02 5.443642270321642773e-02 7.290841983893849410e+00 3.228761982456697766e+00
5.211044299036188959e-02 5.511488877455956309e-02 7.711671658653830086e+00 3.432629431934562270e+00
5.278890906170501107e-02 5.579335484590268457e-02 8.163884358638954453e+00 3.650963543411803958e+00
5.346737513304812561e-02 5.647182091724579911e-02 8.640034235331160772e+00 3.880146883239190991e+00
5.414584120439124709e-02 5.715028698858892059e-02 9.132916766825898591e+00 4.116714867641625197e+00
5.482430727573436857e-02 5.782875305993204207e-02 9.635598561628784253e+00 4.357367167582196110e+00
5.550277334707749699e-02 5.850721913127517049e-02 1.014144603518321119e+01 4.598977831851454923e+00
5.618123941842061847e-02 5.918568520261829197e-02 1.064415264466408928e+01 4.838604132525353485e+00
5.685970548976374689e-02 5.986415127396142039e-02 1.113776437401604014e+01 5.073494140417657228e+00
5.753817156110686837e-02 6.054261734530454186e-02 1.161670317533713614e+01 5.301093042811950262e+00
5.821663763244998985e-02 6.122108341664766334e-02 1.207578809402737186e+01 5.519048221452858449e+00
5.889510370379311133e-02 6.189954948799078482e-02 1.251025383254642520e+01 5.725213115022958377e+00
5.957356977513623281e-02 6.257801555933391324e-02 1.291576654035900340e+01 5.917649896772256390e+00
6.025203584647936123e-02 6.325648163067704166e-02 1.328843665408774299e+01 6.094631003890714993e+00
6.093050191782248270e-02 6.393494770202015620e-02 1.362482865099985574e+01 6.254639560236987528e+00
6.160896798916561112e-02 6.461341377336328462e-02 1.392196761937371541e+01 6.396368737721077835e+00
6.228743406050872566e-02 6.529187984470639916e-02 1.417734258993588981e+01 6.518720103773870456e+00
6.296590013185185408e-02 6.597034591604952758e-02 1.438890661253516257e+01 6.620801002909467492e+00
6.364436620319496862e-02 6.664881198739264212e-02 1.455507360086939350e+01 6.701921019586270845e+00
6.432283227453809704e-02 6.732727805873577054e-02 1.467471200476886040e+01 6.761587567663600140e+00
6.500129834588122546e-02 6.800574413007889896e-02 1.474713540404349565e+01 6.799500649226938087e+00
6.567976441722435388e-02 6.868421020142202738e-02 1.477209014997390391e+01 6.815546822896370038e+00
6.635823048856746842e-02 6.936267627276514192e-02 1.474974020994658552e+01 6.809792419385684248e+00
6.703669655991059684e-02 7.004114234410827033e-02 1.468064939752918008e+01 6.782476040542693596e+00

-1.633667395157485398e-03 4.375224173237862030e-03 7.779756122381600107e+02 5.827322223261276122e+02
-9.552013238143613159e-04 5.053690244580986979e-03 1.161602770848191285e+05 1.157573087221688475e+05
-2.767352524712376680e-04 5.732156315924110193e-03 1.575369210659079719e+06 1.574689742667971645e+06
4.017308188718859800e-04 6.410622387267233407e-03 1.209376692879331298e+06 1.208356224440883147e+06
1.080196890215010062e-03 7.089088458610358356e-03 5.435534807215201727e+04 5.292919016810305038e+04
1.758662961558133276e-03 7.767554529953481571e-03 2.991905487070539948e+03 1.147374338216645583e+03
2.437129032901256490e-03 8.446020601296604785e-03 2.060746586663226935e+03 9.415695389179487620e+02
3.115595104244381439e-03 9.124486672639729734e-03 1.795614586013630969e+03 9.089145993646944817e+02
3.794061175587504654e-03 9.802952743982852948e-03 1.605293307618942208e+03 2.715652948824870236e+02
4.472527246930627434e-03 1.048141881532597616e-02 1.446982400591612986e+03 2.794213294233919669e+02
5.150993318273752383e-03 1.115988488666909938e-02 8.666445868086723294e+02 2.844939612609069286e+02
5.829459389616875598e-03 1.183835095801222259e-02 8.383904245788306753e+02 2.871101295715224637e+02
6.507925460959998812e-03 1.251681702935534581e-02 8.117555102997503127e+02 2.876374668968890091e+02
7.186391532303122026e-03 1.319528310069846902e-02 7.860282981039043761e+02 2.864242453404406774e+02
7.864857603646246975e-03 1.387374917204159397e-02 7.608233181530831644e+02 2.837793181388301491e+02
8.543323674989371924e-03 1.455221524338471892e-02 7.359306449427276675e+02 2.799675023031520595e+02
9.221789746332495138e-03 1.523068131472784213e-02 7.112397719899213371e+02 2.752113402694936326e+02
9.900255817675618353e-03 1.590914738607096535e-02 6.866984040239597107e+02 2.696953976102763022e+02
1.057872188901874157e-02 1.658761345741409030e-02 6.622889981599015528e+02 2.635713507032259599e+02
1.125718796036186825e-02 1.726607952875721524e-02 6.380149115853163266e+02 2.569630570965402399e+02
1.193565403170499147e-02 1.794454560010034019e-02 6.138920134401447513e+02 2.499712487007267612e+02
1.261412010304811468e-02 1.862301167144346167e-02 5.899435270039631405e+02 2.426777075568778912e+02
1.329258617439123963e-02 1.930147774278658662e-02 5.661968365133423049e+02 2.351488919583595418e+02
1.397105224573436111e-02 1.997994381412970810e-02 5.426815108350730270e+02 2.274390322678610517e+02
1.464951831707748606e-02 2.065840988547283305e-02 5.194280865617132577e+02 2.195927383822236720e+02
1.532798438842060754e-02 2.133687595681595453e-02 4.964673229967502266e+02 2.116471686702740556e+02
1.600645045976372902e-02 2.201534202815907601e-02 4.738297448852292177e+02 2.036338108181874986e+02
1.668491653110686090e-02 2.269380809950220790e-02 4.515453540200916223e+02 1.955799223611999764e+02
1.736338260244998238e-02 2.337227417084532938e-02 4.296434333914966714e+02 1.875096748375187303e+02
1.804184867379310386e-02 2.405074024218845086e-02 4.081523960442710290e+02 1.794450415342843428e+02
1.872031474513622881e-02 2.472920631353157581e-02 3.870996502415187592e+02 1.714064651628263221e+02
1.939878081647935376e-02 2.540767238487470076e-02 3.665114658929574603e+02 1.634133386454482775e+02
2.007724688782247524e-02 2.608613845621782223e-02 3.464128363067123360e+02 1.554843294733863956e+02
2.075571295916560019e-02 2.676460452756094718e-02 3.268273353353899893e+02 1.476375756818972604e+02
2.143417903050872514e-02 2.744307059890407213e-02 3.077769736645942658e+02 1.398907792196943660e+02
2.211264510185184662e-02 2.812153667024719361e-02 2.892820599490319182e+02 1.322612202477745313e+02
2.279111117319496810e-02 2.880000274159031509e-02 2.713610730892594916e+02 1.247657135531324428e+02
2.346957724453809305e-02 2.947846881293344004e-02 2.540305515963674736e+02 1.174205257857166487e+02
2.414804331588122147e-02 3.015693488427656846e-02 2.373050049455656563e+02 1.102412695937217109e+02
2.482650938722434295e-02 3.083540095561968994e-02 2.211968503810238644e+02 1.032427880065183530e+02
2.550497545856746789e-02 3.151386702696281489e-02 2.057163769993541962e+02 9.643903966345354206e+01
2.618344152991058937e-02 3.219233309830593637e-02 1.908717373079395259e+02 8.984299281431974293e+01
2.686190760125371432e-02 3.287079916964906479e-02 1.766689649649124192e+02 8.346653352199712117e+01
2.754037367259683580e-02 3.354926524099218627e-02 1.631120161714987091e+02 7.732039127441129267e+01
2.821883974393996075e-02 3.422773131233530775e-02 1.502028312649995598e+02 7.141408333083167292e+01
2.889730581528308917e-02 3.490619738367843616e-02 1.379414124736643430e+02 6.575587762796024549e+01
2.957577188662621065e-02 3.558466345502155764e-02 1.263259135519304976e+02 6.035277297462915413e+01
3.025423795796933213e-02 3.626312952636467912e-02 1.153527370699851957e+02 5.521049454948398960e+01
3.093270402931245361e-02 3.694159559770780060e-02 1.050166354435974370e+02 5.033350234937948642e+01
3.161117010065558203e-02 3.762006166905092902e-02 9.531081229751690387e+01 4.572501016176331490e+01
3.228963617199870351e-02 3.829852774039405050e-02 8.622702139072799810e+01 4.138701278487454971e+01
3.296810224334182499e-02 3.897699381173717198e-02 7.775566102950310210e+01 3.732031952473759162e+01
3.364656831468494647e-02 3.965545988308029346e-02 6.988586260342262335e+01 3.352459239346175934e+01
3.432503438602806795e-02 4.033392595442341494e-02 6.260557254292825746e+01 2.999838785491292725e+01
3.500350045737119636e-02 4.101239202576654336e-02 5.590162758342292193e+01 2.673920136482445642e+01
3.568196652871433172e-02 4.169085809710967871e-02 4.975982370801752097e+01 2.374351429757307486e+01
3.636043260005745320e-02 4.236932416845280019e-02 4.416497950498793301e+01 2.100684311279350425e+01
3.703889867140057468e-02 4.304779023979592167e-02 3.910099493076945976e+01 1.852379078927335598e+01
3.771736474274369616e-02 4.372625631113904315e-02 3.455090660649157286e+01 1.628810063481727255e+01
3.839583081408681764e-02 4.440472238248216463e-02 3.049694081887770380e+01 1.429271258369395170e+01
3.907429688542993912e-02 4.508318845382528611e-02 2.692056536032664837e+01 1.252982203308049236e+01
3.975276295677306060e-02 4.576165452516840759e-02 2.380254124504358870e+01 1.099094116494791074e+01
4.043122902811619596e-02 4.644012059651154295e-02 2.112297520472007406e+01 9.666962574089245308e+00
4.110969509945931744e-02 4.711858666785466443e-02 1.886137370960426551e+01 8.548224892385356100e+00
4.178816117080243892e-02 4.779705273919778591e-02 1.699669910180519139e+01 7.624579983957246121e+00
4.246662724214556039e-02 4.847551881054090739e-02 1.550742827242175537e+01 6.885461194362044068e+00
4.314509331348868187e-02 4.915398488188402887e-02 1.437161417554970377e+01 6.319952079277864954e+00
4.382355938483180335e-02 4.983245095322715035e-02 1.356695035070499422e+01 5.916855014953164016e+00
4.450202545617492483e-02 5.051091702457027183e-02 1.307083852313475703e+01 5.664759103334071177e+00
4.518049152751805325e-02 5.118938309591340025e-02 1.286045926551661012e+01 5.552106823666360214e+00
4.585895759886118167e-02 5.186784916725652866e-02 1.291284563114374251e+01 5.567258942516476239e+00
4.653742367020430315e-02 5.254631523859965014e-02 1.320495960314077522e+01 5.698557267394068759e+00
4.721588974154742463e-02 5.322478130994277162e-02 1.371377114152998189e+01 5.934384907171722290e+00
4.789435581289054611e-02 5.390324738128589310e-02 1.441633954663655892e+01 6.263223778330793579e+00
4.857282188423366759e-02 5.458171345262901458e-02 1.528989679074214436e+01 6.673709164059957288e+00
4.925128795557679601e-02 5.526017952397214300e-02 1.631193239898050251e+01 7.154681189671864949e+00
4.992975402691991749e-02 5.593864559531526448e-02 1.746027938652446565e+01 7.695233121285786737e+00
5.060822009826305284e-02 5.661711166665839984e-02 1.871320068373383094e+01 8.284756425133055657e+00
5.128668616960617432e-02 5.729557773800152132e-02 2.004947540795873806e+01 8.912982544038650090e+00
5.196515224094928886e-02 5.797404380934463586e-02 2.144848427413065650e+01 9.570021358240754950e+00
5.264361831229241034e-02 5.865250988068775734e-02 2.289029338010060499e+01 1.024639630274623947e+01
5.332208438363553182e-02 5.933097595203087882e-02 2.435573556102243842e+01 1.093307611611415453e+01
5.400055045497866024e-02 6.000944202337400724e-02 2.582648848320937773e+01 1.162150319868858972e+01
5.467901652632178172e-02 6.068790809471712872e-02 2.728514864388008476e+01 1.230361856385739117e+01
5.535748259766491014e-02 6.136637416606025713e-02 2.871530045994228075e+01 1.297188337504192646e+01
5.603594866900803162e-02 6.204484023740337861e-02 3.010157966635867055e+01 1.361929707421628244e+01
5.671441474035115310e-02 6.272330630874650703e-02 3.142973030141916624e+01 1.423941212438031734e+01
5.739288081169427458e-02 6.340177238008962157e-02 3.268665462944119326e+01 1.482634540717706528e+01
5.807134688303739606e-02 6.408023845143274999e-02 3.386045543892204535e+01 1.537478633670518313e+01
5.874981295438052448e-02 6.475870452277587841e-02 3.494047025159360942e+01 1.588000176947216779e+01
5.942827902572364596e-02 6.543717059411899295e-02 3.591729708238157315e+01 1.633783780722082568e+01
