2.036782838664765588e-02 2.036782838664765588e-02 8.478678000219898081e+01 9.373039489263632618e+01 1.706739083485473145e+02
2.104629445799077736e-02 2.104629445799077736e-02 8.067769504729916719e+01 8.888321397823247594e+01 1.620249837601617173e+02
2.172476052933390231e-02 2.172476052933390231e-02 7.664786798649861055e+01 8.414706772854174233e+01 1.535634433300193962e+02
2.240322660067702726e-02 2.240322660067702726e-02 7.270242438746396374e+01 7.952809641371571558e+01 1.453005089650972081e+02
2.308169267202014874e-02 2.308169267202014874e-02 6.884615782355309932e+01 7.503179376580061444e+01 1.372463043344735922e+02
2.376015874336327369e-02 2.376015874336327369e-02 6.508355179222390063e+01 7.066308813208075890e+01 1.294100005112961469e+02
2.443862481470639864e-02 2.443862481470639864e-02 6.141878761869411107e+01 6.642639122328945689e+01 1.217999025603328676e+02
2.511709088604952012e-02 2.511709088604952012e-02 5.785574232692906804e+01 6.232562334306484075e+01 1.144234929676492953e+02
2.579555695739264159e-02 2.579555695739264159e-02 5.439798007953189085e+01 5.836422272025869518e+01 1.072874456072403007e+02
2.647402302873576654e-02 2.647402302873576654e-02 5.104874030983193478e+01 5.454514530386810378e+01 1.003976217318626709e+02
2.715248910007889496e-02 2.715248910007889496e-02 4.781092511488400731e+01 5.087086012646668109e+01 9.375905726866594136e+01
2.783095517142201644e-02 2.783095517142201644e-02 4.468708789276416127e+01 4.734334413701616029e+01 8.737594856676159338e+01
2.850942124276514139e-02 2.850942124276514139e-02 4.167942462196302955e+01 4.396407927638238533e+01 8.125164173472761320e+01
2.918788731410826287e-02 2.918788731410826287e-02 3.878976863030447930e+01 4.073405355573650866e+01 7.538862888874538726e+01
2.986635338545138782e-02 2.986635338545138782e-02 3.601958921137706682e+01 3.765376702576591583e+01 6.978855305609042148e+01
3.054481945679450930e-02 3.054481945679450930e-02 3.336999403942036935e+01 3.472324281421665404e+01 6.445222218427200289e+01
3.122328552813763425e-02 3.122328552813763425e-02 3.084173502032850678e+01 3.194204286874048293e+01 5.937963171083980285e+01
3.190175159948076267e-02 3.190175159948076267e-02 2.843521700005037545e+01 2.930928766840540689e+01 5.456999445025450513e+01
3.258021767082388415e-02 3.258021767082388415e-02 2.615050863171702744e+01 2.682367895193484486e+01 5.002177613992934369e+01
3.325868374216700563e-02 3.325868374216700563e-02 2.398735466713916153e+01 2.448352443104922571e+01 4.573273481886256775e+01
3.393714981351012711e-02 3.393714981351012711e-02 2.194518897463303730e+01 2.228676348993940337e+01 4.169996224940104668e+01
3.461561588485325552e-02 3.461561588485325552e-02 2.002314767677961882e+01 2.023099298896472931e+01 3.791992578643562695e+01
3.529408195619637700e-02 3.529408195619637700e-02 1.822008193050606906e+01 1.831349246331408054e+01 3.438850939744882140e+01
3.597254802753949848e-02 3.597254802753949848e-02 1.653457002017078992e+01 1.653124820869474831e+01 3.110105289281370133e+01
3.665101409888261996e-02 3.665101409888261996e-02 1.496492858762479372e+01 1.488097595409384688e+01 2.805238879857488499e+01
3.732948017022574144e-02 3.732948017022574144e-02 1.350922296638165676e+01 1.335914201529603318e+01 2.523687665479343067e+01
3.800794624156886986e-02 3.800794624156886986e-02 1.216527671087176543e+01 1.196198298920279868e+01 2.264843482721899193e+01
3.868641231291200522e-02 3.868641231291200522e-02 1.093068050976890504e+01 1.068552417944390953e+01 2.028057016185069727e+01
3.936487838425512670e-02 3.936487838425512670e-02 9.802800738643233203e+00 9.525597031675584248e+00 1.812640597777977902e+01
4.004334445559824818e-02 4.004334445559824818e-02 8.778787944233537033e+00 8.477855905549541049e+00 1.617870898861194817e+01
4.072181052694136966e-02 4.072181052694136966e-02 7.855585559280228836e+00 7.537794519729451359e+00 1.442991576611183646e+01
4.140027659828449114e-02 4.140027659828449114e-02 7.029939128930331016e+00 6.700762384368749380e+00 1.287215932525697681e+01
4.207874266962761262e-02 4.207874266962761262e-02 6.298406291982789895e+00 5.961981489033973070e+00 1.149729632981987137e+01
4.275720874097073410e-02 4.275720874097073410e-02 5.657367707980168525e+00 5.316563450574526506e+00 1.029693530528438217e+01
4.343567481231386945e-02 4.343567481231386945e-02 5.103039061726292402e+00 4.759527254161931786e+00 9.262466118306051044e+00
4.411414088365699093e-02 4.411414088365699093e-02 4.631484214354695261e+00 4.285817647280407705e+00 8.385090849476839026e+00
4.479260695500011241e-02 4.479260695500011241e-02 4.238629510909587061e+00 3.890324178254490395e+00 7.655856062683184859e+00
4.547107302634323389e-02 4.547107302634323389e-02 3.920279200856972235e+00 3.567900810889552243e+00 7.065686365497731991e+00
4.614953909768635537e-02 4.614953909768635537e-02 3.672131883567737454e+00 3.313385998740941751e+00 6.605419067995748073e+00
4.682800516902947685e-02 4.682800516902947685e-02 3.489797856133649567e+00 3.121623066814188885e+00 6.265839683054093001e+00
4.750647124037259833e-02 4.750647124037259833e-02 3.368817216458487085e+00 2.987480725333314435e+00 6.037717970068274376e+00
4.818493731171572675e-02 4.818493731171572675e-02 3.304678559439052865e+00 2.905873528124338634e+00 5.911844203406768194e+00
4.886340338305885517e-02 4.886340338305885517e-02 3.292838096928452529e+00 2.871782085315411681e+00 5.879065343364240803e+00
4.954186945440197665e-02 4.954186945440197665e-02 3.328739031345851362e+00 2.880272844255901354e+00 5.930320796638948622e+00
5.022033552574509813e-02 5.022033552574509813e-02 3.407831016351259734e+00 2.926517261479044674e+00 6.056677470935560414e+00
5.089880159708821961e-02 5.089880159708821961e-02 3.525589544350801408e+00 3.005810200337054816e+00 6.249363850499403128e+00
5.157726766843134109e-02 5.157726766843134109e-02 3.677535108295232114e+00 3.113587402025814299e+00 6.499802843020701104e+00
5.225573373977446950e-02 5.225573373977446950e-02 3.859251993262275526e+00 3.245441891080051988e+00 6.799643171275738140e+00
5.293419981111759098e-02 5.293419981111759098e-02 4.066406561176838963e+00 3.397139189596174003e+00 7.140789104111848751e+00
5.361266588246072634e-02 5.361266588246072634e-02 4.294764899446269268e+00 3.564631227303939109e+00 7.515428340555459386e+00
5.429113195380384782e-02 5.429113195380384782e-02 4.540209711487367628e+00 3.744068847467339811e+00 7.916057878542113180e+00
5.496959802514696236e-02 5.496959802514696236e-02 4.798756334464086670e+00 3.931812821903846622e+00 8.335507716955723012e+00
5.564806409649008384e-02 5.564806409649008384e-02 5.066567777461795430e+00 4.124443302627840424e+00 8.766962257349463883e+00
5.632653016783320532e-02 5.632653016783320532e-02 5.339968682287729251e+00 4.318767653184491628e+00 9.203979290972657878e+00
5.700499623917633374e-02 5.700499623917633374e-02 5.615458119477486854e+00 4.511826619885820122e+00 9.640506478300336468e+00
5.768346231051945522e-02 5.768346231051945522e-02 5.889721144058870372e+00 4.700898821866934973e+00 1.007089525243666728e+01
5.836192838186258364e-02 5.836192838186258364e-02 6.159639049133953215e+00 4.883503558870262218e+00 1.048991210433700871e+01
5.904039445320570512e-02 5.904039445320570512e-02 6.422298270171190815e+00 5.057401956467242776e+00 1.089274723621616303e+01
5.971886052454882660e-02 5.971886052454882660e-02 6.674997908658198753e+00 5.220596489379129679e+00 1.127502059881407348e+01
6.039732659589194808e-02 6.039732659589194808e-02 6.915255859768273616e+00 5.371328943801989553e+00 1.163278535697662974e+01
6.107579266723506956e-02 6.107579266723506956e-02 7.140813544500744570e+00 5.508076898495905205e+00 1.196252885521742826e+01
6.175425873857819797e-02 6.175425873857819797e-02 7.349639261545067193e+00 5.629548821003846903e+00 1.226117117904641951e+01
6.243272480992131945e-02 6.243272480992131945e-02 7.539930187493280478e+00 5.734677889209077506e+00 1.252606142802584088e+01
6.311119088126444787e-02 6.311119088126444787e-02 7.710113065467217197e+00 5.822614659060816322e+00 1.275497183196171669e+01
6.378965695260756241e-02 6.378965695260756241e-02 7.858843631490575632e+00 5.892718706490286174e+00 1.294608985198796880e+01
6.446812302395069083e-02 6.446812302395069083e-02 7.985004834916220595e+00 5.944549375323569862e+00 1.309800841366607216e+01
6.514658909529380537e-02 6.514658909529380537e-02 8.087703914038895547e+00 5.977855763593324490e+00 1.320971442005017771e+01
6.582505516663693379e-02 6.582505516663693379e-02 8.166268390831621815e+00 5.992566078393464224e+00 1.328057568962640467e+01
6.650352123798006221e-02 6.650352123798006221e-02 8.220241049956733548e+00 5.988776484831914715e+00 1.331032645816920557e+01
6.718198730932319063e-02 6.718198730932319063e-02 8.249373967220405390e+00 5.966739568244403102e+00 1.329905157591084297e+01
6.786045338066630517e-02 6.786045338066630517e-02 8.253621651841385187e+00 5.926852521180081546e+00 1.324716952301901252e+01
6.853891945200943359e-02 6.853891945200943359e-02 8.233133365796319936e+00 5.869645158296241227e+00 1.315541435826604832e+01

-1.314445030586484323e-04 2.873001281139025281e-03 1.895289807664096123e+06 1.895359435713671381e+06 8.864016792661799400e+02
5.470215682844756493e-04 3.551467352482149363e-03 7.859439921012580162e+05 7.860866776274411241e+05 1.830763506031210227e+03
1.225487639627599297e-03 4.229933423825273445e-03 1.975823143903164964e+04 1.999651691803251742e+04 3.091128422639860219e+03
1.903953710970722945e-03 4.908399495168396659e-03 2.206082654543731678e+03 2.559520049372593803e+03 4.654176510707796297e+03
2.582419782313847244e-03 5.586865566511520741e-03 3.081418249282534362e+03 3.566974751489863593e+03 6.535251003602479614e+03
3.260885853656970458e-03 6.265331637854643955e-03 4.242673113219805600e+03 4.920338086411788026e+03 8.981012220834207255e+03
3.939351925000093672e-03 6.943797709197767169e-03 3.405369338150047952e+03 4.302508720941613319e+03 7.837567336393849473e+03
4.617817996343218621e-03 7.622263780540892118e-03 3.105340061175855681e+03 4.069580469374721361e+03 7.398680713372378705e+03
5.296284067686341836e-03 8.300729851884016200e-03 2.856561120800639401e+03 3.826354969238134800e+03 6.941896713279203141e+03
5.974750139029465050e-03 8.979195923227139414e-03 2.623895611102754174e+03 1.620297775843020418e+03 2.905495014677680956e+03
6.653216210372589132e-03 9.657661994570262629e-03 1.450405419404144141e+03 1.607099231832118903e+03 2.883749334529183670e+03
7.331682281715712346e-03 1.033612806591338584e-02 1.418262246690453821e+03 1.585723745999727271e+03 2.847308377332342843e+03
8.010148353058835560e-03 1.101459413725650906e-02 1.384368673838067707e+03 1.557532362226609393e+03 2.798603170510737527e+03
8.688614424401958775e-03 1.169306020859963227e-02 1.348819006184098953e+03 1.523849536041403780e+03 2.739998141991156899e+03
9.367080495745083724e-03 1.237152627994275722e-02 1.311839814995139477e+03 1.485843890663172488e+03 2.673579138881621020e+03
1.004554656708820867e-02 1.304999235128588217e-02 1.273693353005351128e+03 1.444506541271768128e+03 2.601115038263864790e+03
1.072401263843133189e-02 1.372845842262900538e-02 1.234637643264795997e+03 1.400662113844038913e+03 2.524077514590646842e+03
1.140247870977445510e-02 1.440692449397212860e-02 1.194910456759119825e+03 1.354989605336819068e+03 2.443678299702998174e+03
1.208094478111757832e-02 1.508539056531525181e-02 1.154723923460749575e+03 1.308044676948298502e+03 2.360908977261171003e+03
1.275941085246070500e-02 1.576385663665837850e-02 1.114264011192501812e+03 1.260280360311523964e+03 2.276577941875506895e+03
1.343787692380382821e-02 1.644232270800150345e-02 1.073692216929369579e+03 1.212065248823537104e+03 2.191342875954178908e+03
1.411634299514695143e-02 1.712078877934462492e-02 1.033148189899434328e+03 1.163699059130644173e+03 2.105738542603503902e+03
1.479480906649007638e-02 1.779925485068774987e-02 9.927526457688811661e+02 1.115425745962988231e+03 2.020200222312761070e+03
1.547327513783319786e-02 1.847772092203087135e-02 9.526102431758321245e+02 1.067444443223844473e+03 1.935083279688639323e+03
1.615174120917632281e-02 1.915618699337399630e-02 9.128122529645556824e+02 1.019918511955438930e+03 1.850679359312300903e+03
1.683020728051944429e-02 1.983465306471711778e-02 8.734389355926283542e+02 9.729829544136168806e+02 1.767229671022251296e+03
1.750867335186256576e-02 2.051311913606023926e-02 8.345615901273316695e+02 9.267504245965697010e+02 1.684935773037828085e+03
1.818713942320569765e-02 2.119158520740337115e-02 7.962442668784370881e+02 8.813160376930727580e+02 1.603968211453737240e+03
1.886560549454881913e-02 2.187005127874649263e-02 7.585451537267492768e+02 8.367611566542059336e+02 1.524473331388046290e+03
1.954407156589194061e-02 2.254851735008961411e-02 7.215176580673401077e+02 7.931563138557580714e+02 1.446578539156981833e+03
2.022253763723506556e-02 2.322698342143273906e-02 6.852112141708165609e+02 7.505634089536620195e+02 1.370396265093636202e+03
2.090100370857819051e-02 2.390544949277586401e-02 6.496718508403776013e+02 7.090373097079968829e+02 1.296026851509859398e+03
2.157946977992131199e-02 2.458391556411898549e-02 6.149425570750006500e+02 6.686269698726782735e+02 1.223560568201833348e+03
2.225793585126443694e-02 2.526238163546211044e-02 5.810634843884466818e+02 6.293761665063143482e+02 1.153078937515573671e+03
2.293640192260756189e-02 2.594084770680523538e-02 5.480720236646733383e+02 5.913239476592342498e+02 1.084655531215724750e+03
2.361486799395068337e-02 2.661931377814835686e-02 5.160027922639553708e+02 5.545048701115671292e+02 1.018356381807724915e+03
2.429333406529380485e-02 2.729777984949147834e-02 4.848875636351080516e+02 5.189490953888739568e+02 9.542401310002380797e+02
2.497180013663692980e-02 2.797624592083460329e-02 4.547551673602338269e+02 4.846824008795892951e+02 8.923580180165155298e+02
2.565026620798005821e-02 2.865471199217773171e-02 4.256313825539216396e+02 4.517261515708029833e+02 8.327537905375711489e+02
2.632873227932317969e-02 2.933317806352085319e-02 3.975388422693669668e+02 4.200972670749885651e+02 7.754636018390234540e+02
2.700719835066630464e-02 3.001164413486397814e-02 3.704969613031198037e+02 3.898082084954804145e+02 7.205159396252380475e+02
2.768566442200942612e-02 3.069011020620709962e-02 3.445218948561807792e+02 3.608670006026089823e+02 6.679316157712073618e+02
2.836413049335255107e-02 3.136857627755022804e-02 3.196265311313937900e+02 3.332772969990527372e+02 6.177238320919690295e+02
2.904259656469567255e-02 3.204704234889334952e-02 2.958205173164977850e+02 3.070384896258138383e+02 5.698983257237932776e+02
2.972106263603879750e-02 3.272550842023647100e-02 2.731103156187168111e+02 2.821458591661460673e+02 5.244535888696881329e+02
3.039952870738192592e-02 3.340397449157959942e-02 2.514992841062897924e+02 2.585907596126904764e+02 4.813811515024631831e+02
3.107799477872504740e-02 3.408244056292272089e-02 2.309877760686202919e+02 2.363608283914640538e+02 4.406659120127687288e+02
3.175646085006816888e-02 3.476090663426584237e-02 2.115732513185278378e+02 2.154402127778028273e+02 4.022864993826553928e+02
3.243492692141129036e-02 3.543937270560896385e-02 1.932503932157400186e+02 1.958098036825935537e+02 3.662156508948892224e+02
3.311339299275441878e-02 3.611783877695209227e-02 1.760112260393896690e+02 1.774474689797455369e+02 3.324205912095796407e+02
3.379185906409754026e-02 3.679630484829521375e-02 1.598452285145770588e+02 1.603282801283579317e+02 3.008634013904388667e+02
3.447032513544066173e-02 3.747477091963833523e-02 1.447394406452509372e+02 1.444247276739514803e+02 2.715013697073418371e+02
3.514879120678378321e-02 3.815323699098145671e-02 1.306785623922520188e+02 1.297069230951580323e+02 2.442873194210830547e+02
3.582725727812690469e-02 3.883170306232457819e-02 1.176450440255519538e+02 1.161427862079283386e+02 2.191699119232064277e+02
3.650572334947003311e-02 3.951016913366770661e-02 1.056191690913641565e+02 1.036982188335145167e+02 1.960939263431134805e+02
3.718418942081316847e-02 4.018863520501084197e-02 9.457913180986628277e+01 9.233726660282647458e+01 1.750005188982608502e+02
3.786265549215628995e-02 4.086710127635396345e-02 8.450111130532904724e+01 8.202227155004889880e+01 1.558274667360696810e+02
3.854112156349941143e-02 4.154556734769708493e-02 7.535934539079464400e+01 7.271401857250053524e+01 1.385094018451532349e+02
3.921958763484253291e-02 4.222403341904020641e-02 6.712620667451714951e+01 6.437187890380681665e+01 1.229780407951350298e+02
3.989805370618565439e-02 4.290249949038332788e-02 5.977228357814970394e+01 5.695395353466163613e+01 1.091624157237784942e+02
4.057651977752877587e-02 4.358096556172644936e-02 5.326646850073846906e+01 5.041721908229806104e+01 9.698911123825405411e+01
4.125498584887189735e-02 4.425943163306957084e-02 4.757605487631749952e+01 4.471767802347902432e+01 8.638251085560501963e+01
4.193345192021503270e-02 4.493789770441270620e-02 4.266684432292409213e+01 3.981051454978211268e+01 7.726505542890186007e+01
4.261191799155815418e-02 4.561636377575582768e-02 3.850326450498543096e+01 3.565025662927070016e+01 6.955751478501981921e+01
4.329038406290127566e-02 4.629482984709894916e-02 3.504849778632987523e+01 3.219094423189844889e+01 6.317927266190899616e+01
4.396885013424439714e-02 4.697329591844207064e-02 3.226462025886226570e+01 2.938630312396430710e+01 5.804862402916427300e+01
4.464731620558751862e-02 4.765176198978519212e-02 3.011275032413903219e+01 2.718992319338163099e+01 5.408308307007875726e+01
4.532578227693064010e-02 4.833022806112831360e-02 2.855320568652556901e+01 2.555543993619331289e+01 5.119969950480060561e+01
4.600424834827376158e-02 4.900869413247143508e-02 2.754566739226920902e+01 2.443671751741504394e+01 4.931538054703239027e+01
4.668271441961689000e-02 4.968716020381456350e-02 2.704934940984364289e+01 2.378803170273699052e+01 4.834721558666092989e+01
4.736118049096001842e-02 5.036562627515769192e-02 2.702317218153321576e+01 2.356425092538346888e+01 4.821280064668293619e+01
4.803964656230313990e-02 5.104409234650081340e-02 2.742593856879406644e+01 2.372101378470326338e+01 4.883055973649929626e+01
4.871811263364626138e-02 5.172255841784393487e-02 2.821651064710325585e+01 2.421490134898449398e+01 5.012006037455696372e+01
4.939657870498938286e-02 5.240102448918705635e-02 2.935398586519704267e+01 2.500360273790443699e+01 5.200232074798256576e+01
5.007504477633250434e-02 5.307949056053017783e-02 3.079787115572517564e+01 2.604607257561150746e+01 5.440010618651202634e+01
5.075351084767563276e-02 5.375795663187330625e-02 3.250825365999958905e+01 2.730267902450990647e+01 5.723821283320912556e+01
5.143197691901875424e-02 5.443642270321642773e-02 3.444596680420607271e+01 2.873534122826649906e+01 6.044373658638872371e+01
5.211044299036188959e-02 5.511488877455956309e-02 3.657275053549137311e+01 3.030765510910931226e+01 6.394632556208841834e+01
5.278890906170501107e-02 5.579335484590268457e-02 3.885140459567463722e+01 3.198500658192239854e+01 6.767841448990770914e+01
5.346737513304812561e-02 5.647182091724579911e-02 4.124593378114243336e+01 3.373467136993424731e+01 7.157543961513188435e+01
5.414584120439124709e-02 5.715028698858892059e-02 4.372168421349267931e+01 3.552590073797617265e+01 7.557603284583883863e+01
5.482430727573436857e-02 5.782875305993204207e-02 4.624546973104504843e+01 3.732999260316729817e+01 7.962219406459755078e+01
5.550277334707749699e-02 5.850721913127517049e-02 4.878568760967544904e+01 3.912034764150728705e+01 8.365944072694554734e+01
5.618123941842061847e-02 5.918568520261829197e-02 5.131242293385192710e+01 4.087251018185811091e+01 8.763693409534182877e+01
5.685970548976374689e-02 5.986415127396142039e-02 5.379754106474102571e+01 4.256419386351211642e+01 9.150758170561188365e+01
5.753817156110686837e-02 6.054261734530454186e-02 5.621476778978868083e+01 4.417529222559397084e+01 9.522811592780784906e+01
5.821663763244998985e-02 6.122108341664766334e-02 5.853975688359648899e+01 4.568787458980366267e+01 9.875914875589835162e+01
5.889510370379311133e-02 6.189954948799078482e-02 6.075014495696053274e+01 4.708616778459903429e+01 1.020652032278890999e+02
5.957356977513623281e-02 6.257801555933391324e-02 6.282559361560711153e+01 4.835652443260278233e+01 1.051147221301271344e+02
6.025203584647936123e-02 6.325648163067704166e-02 6.474781908498012228e+01 4.948737867593042239e+01 1.078800548628179570e+02
6.093050191782248270e-02 6.393494770202015620e-02 6.650060957881152035e+01 5.046919034158793949e+01 1.103374235303604110e+02
6.160896798916561112e-02 6.461341377336328462e-02 6.806983079248384172e+01 5.129437864688240722e+01 1.124668694628678338e+02
6.228743406050872566e-02 6.529187984470639916e-02 6.944341998518389403e+01 5.195724661104317477e+01 1.142521814707837109e+02
6.296590013185185408e-02 6.597034591604952758e-02 7.061136917666505042e+01 5.245389737416456200e+01 1.156808071839358121e+02
6.364436620319496862e-02 6.664881198739264212e-02 7.156569802627620902e+01 5.278214363015337796e+01 1.167437488337716474e+02
6.432283227453809704e-02 6.732727805873577054e-02 7.230041698519431748e+01 5.294141135967049649e+01 1.174354448090242329e+02
6.500129834588122546e-02 6.800574413007889896e-02 7.281148132138311269e+01 5.293263900686327617e+01 1.177536382602617095e+02
6.567976441722435388e-02 6.868421020142202738e-02 7.309673661442684534e+01 5.275817318485174212e+01 1.176992339572397697e+02
6.635823048856746842e-02 6.936267627276514192e-02 7.315585630754650026e+01 5.242166192440821959e+01 1.172761445241243763e+02
6.703669655991059684e-02 7.004114234410827033e-02 7.299027189149681760e+01 5.192794640303672082e+01 1.164911271011207958e+02

-1.633667395157485398e-03 4.375224173237862030e-03 1.600566445294711684e+03 1.784026964852391302e+03 2.407904217615061498e+03
-9.552013238143613159e-04 5.053690244580986979e-03 1.178666417544041324e+05 1.182425370174228738e+05 4.975657024557321165e+03
-2.767352524712376680e-04 5.732156315924110193e-03 1.578267968084892724e+06 1.578895548833497567e+06 8.406801994909857967e+03
4.017308188718859800e-04 6.410622387267233407e-03 1.213777950146674644e+06 1.214708403144240612e+06 1.266955236042227261e+04
1.080196890215010062e-03 7.089088458610358356e-03 6.060988692306521989e+04 6.188708873744949960e+04 1.781353330854905289e+04
1.758662961558133276e-03 7.767554529953481571e-03 1.177930540905033195e+04 1.356153946896611160e+04 2.454810567943845308e+04
2.437129032901256490e-03 8.446020601296604785e-03 9.361274014163098400e+03 1.175908815751448128e+04 2.144489632579769386e+04
3.115595104244381439e-03 9.124486672639729734e-03 8.545030923992964745e+03 1.113418598733574618e+04 2.026689165274694824e+04
3.794061175587504654e-03 9.802952743982852948e-03 7.868990286891576943e+03 1.048079880142693764e+04 1.903915684569330915e+04
4.472527246930627434e-03 1.048141881532597616e-02 7.236388923335596701e+03 4.501801377673195930e+03 8.088643399139795292e+03
5.150993318273752383e-03 1.115988488666909938e-02 4.040680023002715188e+03 4.463665594739763037e+03 8.025201841478788083e+03
5.829459389616875598e-03 1.183835095801222259e-02 3.949950036467564587e+03 4.402714737366050940e+03 7.920671580013139646e+03
6.507925460959998812e-03 1.251681702935534581e-02 3.854310535511925082e+03 4.322758620712925222e+03 7.781873906182338942e+03
7.186391532303122026e-03 1.319528310069846902e-02 3.754035225770714987e+03 4.227502521362717744e+03 7.615439404661748995e+03
7.864857603646246975e-03 1.387374917204159397e-02 3.649765883245012446e+03 4.120215837689378532e+03 7.427217591836562860e+03
8.543323674989371924e-03 1.455221524338471892e-02 3.542242973718573467e+03 4.003672051994364210e+03 7.222170348638680480e+03
9.221789746332495138e-03 1.523068131472784213e-02 3.432194355057437406e+03 3.880179592268869328e+03 7.004427412384255149e+03
9.900255817675618353e-03 1.590914738607096535e-02 3.320290615572246679e+03 3.751640041778399791e+03 6.777390589216517583e+03
1.057872188901874157e-02 1.658761345741409030e-02 3.207130074361050447e+03 3.619610313616229178e+03 6.543844994431520718e+03
1.125718796036186825e-02 1.726607952875721524e-02 3.093237360397152770e+03 3.485360391027928472e+03 6.306062352840232052e+03
1.193565403170499147e-02 1.794454560010034019e-02 2.979068162498967467e+03 3.349924053179011025e+03 6.065891767907539361e+03
1.261412010304811468e-02 1.862301167144346167e-02 2.865016577058440362e+03 3.214142266941774778e+03 5.824837397924123252e+03
1.329258617439123963e-02 1.930147774278658662e-02 2.751423265686365085e+03 3.078699755163884220e+03 5.584123954406547455e+03
1.397105224573436111e-02 1.997994381412970810e-02 2.638583505548698213e+03 2.944155502097154113e+03 5.344751381243099786e+03
1.464951831707748606e-02 2.065840988547283305e-02 2.526754659318144604e+03 2.810967978796268653e+03 5.107540110123705745e+03
1.532798438842060754e-02 2.133687595681595453e-02 2.416162829452297956e+03 2.679515812355943581e+03 4.873168180789856706e+03
1.600645045976372902e-02 2.201534202815907601e-02 2.307008595511833391e+03 2.550114542881978650e+03 4.642201370716174097e+03
1.668491653110686090e-02 2.269380809950220790e-02 2.199471813262420710e+03 2.423030034715638976e+03 4.415117340099510329e+03
1.736338260244998238e-02 2.337227417084532938e-02 2.093715504603824229e+03 2.298489040903505611e+03 4.192324677379566310e+03
1.804184867379310386e-02 2.405074024218845086e-02 1.989888900401175761e+03 2.176687363367221678e+03 3.974177629929173690e+03
1.872031474513622881e-02 2.472920631353157581e-02 1.888129720140587096e+03 2.057796003885909158e+03 3.760987220767801773e+03
1.939878081647935376e-02 2.540767238487470076e-02 1.788565786263129894e+03 1.941965660575111315e+03 3.553029381018970071e+03
2.007724688782247524e-02 2.608613845621782223e-02 1.691316078655108413e+03 1.829329888600060031e+03 3.350550664920162035e+03
